id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
37392,241.89511108398438,54.86316680908203,26.105744221266374,0.13461364142257137,-1.7399261959771846,-1.0529653407058441,-100.0,-100.0,-100.0,2.342411756515503,6
3967,242.68360900878906,54.752098083496094,18.153057845090103,0.13445750969302087,-1.0409142665751199,-0.5583964022001203,1.621172547340393,1.5003653764724731,59.70219421386719,0.2172931283712387,1
32145,242.68423461914062,55.520633697509766,28.532673768502015,0.13434301466398493,-1.913303267844038,-1.3906718064048824,2.2998030185699463,1.260522484779358,150.53338623046875,1.5717657804489136,2
5495,242.1314239501953,54.92612838745117,17.119904947073834,0.134301799819647,-0.997285343478667,-0.5030788496567172,3.400846004486084,1.461512565612793,207.0976104736328,0.2524241805076599,1
14798,243.42190551757812,54.752418518066406,34.042840549383676,0.13424870838450564,-2.395456047334453,-2.1458061365114256,1.721343755722046,1.055543065071106,204.87176513671875,0.4946344792842865,1
24405,243.03109741210938,55.16823196411133,17.0469894788218,0.13421216603780073,-1.0752895620554188,-0.4956622956977952,1.7337932586669922,1.0130857229232788,61.939117431640625,0.9314090609550476,1
30129,242.60903930664062,54.4514045715332,35.85601037167374,0.13420514118884377,-2.71196380804965,-2.4600481080691337,1.9818015098571777,1.2611445188522339,13.95838737487793,1.484805941581726,2
4142,242.0015106201172,55.342430114746094,26.523894859636837,0.13412979892677174,-1.5961815248576827,-1.1861141084791753,1.817169189453125,1.3778891563415527,103.01716613769531,0.20607426762580872,1
2321,242.2986602783203,55.372314453125,21.676916983205384,0.13412599271394585,-1.2343682320554132,-0.7798755058298065,2.312405586242676,0.46667274832725525,355.5302734375,0.13135378062725067,1
38660,242.3052215576172,54.67948532104492,24.10959087594544,0.13401566830898937,-1.6048556340005375,-0.9555762883996347,0.9393004775047302,0.7887523174285889,193.61154174804688,2.5324718952178955,2
36894,242.37884521484375,55.3128776550293,17.28577494270611,0.13400549533562822,-1.171384883885231,-0.5006776669601697,0.6672860383987427,0.6600322723388672,232.92388916015625,2.2436673641204834,2
31992,243.21847534179688,54.82617950439453,25.729561555775547,0.13400251758235815,-1.672060880444098,-1.1032187476768758,0.6252037882804871,0.4290103018283844,126.96221160888672,1.6162441968917847,2
19801,242.78944396972656,55.454551696777344,25.373933755212896,0.13373820741151932,-1.5692849006845386,-1.0755561207444688,1.8620917797088623,0.42137351632118225,22.658185958862305,0.6766682267189026,1
17290,242.17062377929688,55.350154876708984,22.88931352166881,0.13371646201998513,-1.3774293362458392,-0.8681247156091875,1.2722455263137817,1.0171778202056885,28.020715713500977,0.611036479473114,1
1287,241.79461669921875,55.37948989868164,33.42588965371948,0.1336975748720531,-2.261531167771471,-2.0475692519426456,2.5582046508789062,2.5356757640838623,64.82955169677734,0.10460680723190308,1
34901,242.98626708984375,55.16986846923828,15.709240755785263,0.13369660430768893,-0.9539097584638792,-0.3420509431868684,-100.0,-100.0,-100.0,2.097642421722412,6
10976,242.31268310546875,54.80620574951172,17.235034226200558,0.13367963906060082,-1.024384237012841,-0.5083742959496478,1.0071743726730347,0.6692397594451904,336.8367004394531,0.40859103202819824,1
