id_1,ra_1,dec_1,separation_arcmin_1,total_flux_mjy_1,spectral_index_1,spectral_curvature_1,bmaj_1,bmin_1,pa_1,redshift_1,radioclass_1,id_2,ra_2,dec_2,separation_arcmin_2,total_flux_mjy_2,spectral_index_2,spectral_curvature_2,bmaj_2,bmin_2,pa_2,redshift_2,radioclass_2,match_sep_arcsec
3001,243.8611297607422,54.99345016479492,44.175364538053934,0.1417700538838095,-3.960806905709715,-4.682057612936215,4.182336807250977,4.166857719421387,36.69304656982422,0.165920153260231,1,3001,243.8611297607422,54.99345016479492,44.175364538053934,0.1934461959233044,-2.5778862474648556,-2.3574335311443564,4.182336807250977,4.166857719421387,36.69304656982422,0.165920153260231,1,0.0
14873,243.47073364257812,54.72507858276367,36.34860538792086,0.1417255952908743,-2.691484354225986,-2.557740380591456,4.453701972961426,0.933587908744812,321.2481384277344,0.4801275432109833,1,14873,243.47073364257812,54.72507858276367,36.34860538792086,0.1526432757649425,-1.937272641112996,-1.4494933332108555,4.453701972961426,0.933587908744812,321.2481384277344,0.4801275432109833,1,0.0
26762,243.54588317871097,55.52640914916992,43.69589303444299,0.1412749531392199,-3.8699522030646207,-4.413193919648771,-100.0,-100.0,-100.0,1.1177345514297483,6,26762,243.54588317871097,55.52640914916992,43.69589303444299,0.1923106004522375,-2.4591601847071067,-2.1996373400678477,-100.0,-100.0,-100.0,1.1177345514297483,6,0.0
16378,241.6011505126953,54.85440826416016,35.70073867513236,0.1411765319108615,-2.6107286040623494,-2.4344667050662965,1.952955722808838,1.9235759973526,15.104913711547852,0.5322149395942688,1,16378,241.6011505126953,54.85440826416016,35.70073867513236,0.1494953255943473,-1.89479377764558,-1.390029482955949,1.952955722808838,1.9235759973526,15.104913711547852,0.5322149395942688,1,0.0
1348,243.602294921875,55.14912414550781,35.59240086501011,0.1407934868243896,-2.5299168357931157,-2.415574546794228,1.6741235256195068,1.4003450870513916,94.73072814941406,0.0934822559356689,1,1348,243.602294921875,55.14912414550781,35.59240086501011,0.1529390355815732,-1.8214554377874097,-1.3822710873411046,1.6741235256195068,1.4003450870513916,94.73072814941406,0.0934822559356689,1,0.0
38809,241.4697723388672,55.17232894897461,38.83160160317744,0.1407813026212492,-3.2121181859325594,-3.0816908036967043,2.2301995754241943,1.6570677757263184,310.85394287109375,2.659703254699707,2,38809,241.4697723388672,55.17232894897461,38.83160160317744,0.1506997501702022,-2.285348388471953,-1.6830683262904784,2.2301995754241943,1.6570677757263184,310.85394287109375,2.659703254699707,2,0.0
11815,241.3867645263672,54.984500885009766,41.243120943179726,0.1402147422058738,-3.437540828359887,-3.718422475532146,1.6375153064727783,1.515604853630066,140.3243408203125,0.4172190427780151,1,11815,241.3867645263672,54.984500885009766,41.243120943179726,0.1720280624123698,-2.331644626851598,-1.9699952638855007,1.6375153064727783,1.515604853630066,140.3243408203125,0.4172190427780151,1,0.0
4524,242.77305603027344,54.44657516479492,36.74260046181665,0.1398436087387197,-2.7027853410541764,-2.6363639004506703,2.371152639389038,2.075882911682129,42.6683235168457,0.2118105739355087,1,4524,242.77305603027344,54.44657516479492,36.74260046181665,0.154727541833382,-1.925285466427948,-1.4878320449786746,2.371152639389038,2.075882911682129,42.6683235168457,0.2118105739355087,1,0.0
4724,241.6385498046875,55.56142807006836,44.50650858635209,0.1395996380367549,-4.039196712938114,-4.808194885990052,2.226328134536743,2.207671880722046,209.7762908935547,0.1873725652694702,1,4724,241.6385498046875,55.56142807006836,44.50650858635209,0.1918823043787969,-2.62097691818565,-2.4055470594019144,2.226328134536743,2.207671880722046,209.7762908935547,0.1873725652694702,1,0.0
6220,243.42254638671875,55.47096633911133,38.34912002905212,0.1395226499572547,-2.9433404290032925,-2.978717451907477,1.8776026964187624,1.3625589609146118,263.5096435546875,0.2679503560066223,1,6220,243.42254638671875,55.47096633911133,38.34912002905212,0.1599125056717479,-2.0599876315040766,-1.6465609558926075,1.8776026964187624,1.3625589609146118,263.5096435546875,0.2679503560066223,1,0.0
37242,242.4825134277344,55.73200225830078,41.12913971358656,0.1394570564331485,-3.5704605563051093,-3.679296571673198,1.814984440803528,1.656556248664856,119.1898193359375,2.168781995773315,2,37242,242.4825134277344,55.73200225830078,41.12913971358656,0.1601009245755146,-2.467180837753123,-1.9457155612570896,1.814984440803528,1.656556248664856,119.1898193359375,2.168781995773315,2,0.0
4556,241.4431915283203,55.10702896118164,39.21763524978209,0.1394486832653572,-3.069166037046823,-3.182693820634214,1.987487316131592,1.0441800355911257,178.1489715576172,0.186684712767601,1,4556,241.4431915283203,55.10702896118164,39.21763524978209,0.163973188670107,-2.1237082192162724,-1.738402365075496,1.987487316131592,1.0441800355911257,178.1489715576172,0.186684712767601,1,0.0
30189,242.67025756835935,55.67670440673828,37.79994289039123,0.1393629824634492,-2.9835103924207114,-2.852491701480025,2.304124593734741,1.271398901939392,165.112060546875,1.461201786994934,2,30189,242.67025756835935,55.67670440673828,37.79994289039123,0.1498218032262979,-2.132863431328425,-1.583790609668838,2.304124593734741,1.271398901939392,165.112060546875,1.461201786994934,2,0.0
445,242.290771484375,54.480438232421875,35.543963578431075,0.1391517639153182,-2.51330642981219,-2.4063049463018436,3.514282703399658,2.692263126373291,217.51589965820312,0.0483237840235233,1,445,242.290771484375,54.480438232421875,35.543963578431075,0.151663517022184,-1.807252020872072,-1.3774110509526476,3.514282703399658,2.692263126373291,217.51589965820312,0.0483237840235233,1,0.0
36062,241.93951416015625,55.62220001220703,40.76891463764459,0.1390306204872116,-3.49286867359263,-3.577318808307696,3.2529075145721436,1.7116320133209229,6.419620513916016,1.916327953338623,2,36062,241.93951416015625,55.62220001220703,40.76891463764459,0.1590385717793061,-2.418594810616105,-1.9014720226913584,3.2529075145721436,1.7116320133209229,6.419620513916016,1.916327953338623,2,0.0
7923,242.6626892089844,55.596866607666016,33.00501535626468,0.1387411048520723,-2.24597663589621,-1.982397644183998,3.65419602394104,1.0420094728469849,188.23287963867188,0.296132743358612,1,7923,242.6626892089844,55.596866607666016,33.00501535626468,0.140847653216235,-1.6756578964765438,-1.1668603686555508,3.65419602394104,1.0420094728469849,188.23287963867188,0.296132743358612,1,0.0
