id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
38742,242.8921661376953,55.027103424072266,10.796250387891225,0.17262556531233603,-0.9537237752818857,-0.17039039695837585,1.5743478536605835,0.8061596751213074,278.4444580078125,2.583401918411255,2
21960,242.3778076171875,55.52015686035156,29.118002102604805,0.17262173595936225,-1.5005778470461892,-0.8918530652988932,1.2538243532180786,1.1359105110168457,199.68612670898438,0.7782389521598816,1
34281,243.12698364257812,55.221153259277344,21.40943284675857,0.17245808319687914,-1.2140036953891513,-0.4875957526828373,2.138558864593506,1.2376447916030884,34.67679977416992,1.750760793685913,2
36361,243.2543182373047,56.00564956665039,61.80474533879679,0.17244724550928464,-4.9534628122796,-7.145515446280497,-100.0,-100.0,-100.0,2.1821999549865723,6
2542,242.60916137695312,55.04207229614258,1.0660081772901777,0.172313300471146,-0.6619163811174511,-0.09018797339972578,2.3408594131469727,2.3199753761291504,230.86695861816406,0.1397775411605835,1
4709,242.7808380126953,55.8477668762207,48.42192325699385,0.1720572226837907,-3.064886303041005,-3.0523068478728477,1.4631391763687134,1.4630833864212036,121.65779113769531,0.18721485137939453,1
4576,243.56089782714844,55.346553802490234,38.03277869952174,0.17204898131010957,-2.026153761793127,-1.6142257057871237,2.37622332572937,2.376046895980835,59.851627349853516,0.19595150649547577,1
11815,241.3867645263672,54.984500885009766,41.243120943179726,0.17202806241236984,-2.331644626851598,-1.9699952638855007,1.6375153064727783,1.515604853630066,140.3243408203125,0.41721904277801514,1
11420,242.48204040527344,55.31234359741211,16.16935206096461,0.17159492497195866,-0.9216394330189204,-0.3152148674238565,2.7605457305908203,0.8852592706680298,192.30606079101562,0.3821119964122772,1
22187,243.3039093017578,55.8296012878418,52.92602175329183,0.1714620119666044,-3.5565574550280354,-3.9369149466479767,-100.0,-100.0,-100.0,0.8261384963989258,6
37095,242.56915283203125,55.159324645996094,6.644182143446176,0.1714128164157499,-0.8710129295082905,-0.10992690866425528,0.909976065158844,0.9079424738883972,229.64224243164062,2.1702237129211426,2
34492,243.43756103515625,55.51894760131836,40.66417735558854,0.17139851185367147,-2.400673857482842,-1.8917666604313064,1.4865537881851196,0.9862043857574463,101.94197082519531,1.7518012523651123,2
32713,241.9196014404297,54.58039093017578,36.218442540771406,0.1713575999483264,-1.8472103060027916,-1.3493436871045115,-100.0,-100.0,-100.0,1.762110948562622,4
2641,242.3482208251953,54.783729553222656,17.805498022598186,0.17099398844761407,-0.9325227189984188,-0.366788631535017,2.2272119522094727,2.039907693862915,166.8619842529297,0.16201359033584595,1
2780,241.9837188720703,54.61916732788086,33.00966187841178,0.17097966487914004,-1.6530275098691776,-1.1680468765717422,2.7149930000305176,2.526026487350464,257.1859130859375,0.15094958245754242,1
20003,243.251708984375,54.587223052978516,36.13044232212971,0.17091385805192696,-1.944543551598817,-1.4285746584324364,2.694401979446411,2.182577610015869,172.93115234375,0.6813545823097229,1
30179,243.37838745117188,55.06869888305664,27.446581295493083,0.17081476866886264,-1.4605382330116154,-0.786758390662078,1.4792042970657349,0.8383151888847351,118.81842803955078,1.3331224918365479,2
34151,242.3682403564453,54.822364807128906,15.428791126933794,0.1707638258264282,-1.01976388957296,-0.2836663229145279,0.954655110836029,0.6949193477630615,97.33483123779297,1.7561956644058228,2
4577,243.4244842529297,55.45814895629883,37.899532680162416,0.17069729618972895,-2.0158448825673094,-1.6009440307870952,2.3854100704193115,1.8974125385284424,87.1408920288086,0.18988431990146637,1
34236,243.0221710205078,55.37995529174805,24.969386544219486,0.17062096541590227,-1.3650275322653165,-0.6502519088686962,1.4030297994613647,1.2150477170944214,74.30199432373047,1.8628240823745728,2
23943,241.3605499267578,55.19068908691406,42.713430514041434,0.17049316973151726,-2.078415821358082,-2.066462382214224,-100.0,-100.0,-100.0,0.9733114242553711,6
6165,242.6536407470703,54.54961013793945,30.05680462620144,0.170344847623251,-1.4872551571001686,-0.9558469949991171,2.9405200481414795,0.7901475429534912,265.34368896484375,0.24985206127166748,1
15027,241.7265625,55.68035125732422,47.78906674602801,0.17034430851149046,-3.029742432110971,-2.935360726219159,1.6802934408187866,1.6290721893310547,315.1562194824219,0.49087315797805786,1
11557,242.19210815429688,55.36182403564453,23.01244941180444,0.1702547913119208,-1.159719255695,-0.567047012343074,0.960342526435852,0.919592559337616,258.8265686035156,0.4130832850933075,1
13426,241.4886474609375,55.121978759765625,37.74968575304941,0.17007565876080546,-2.0404019560346427,-1.5850454403591439,1.4809576272964478,0.8123520612716675,267.72222900390625,0.425948828458786,1
36081,243.35476684570312,55.702903747558594,47.29859313699678,0.16988019875250987,-3.0939638608728166,-2.8401607584352533,1.6856106519699097,1.1518831253051758,143.05941772460938,2.0242483615875244,2
26561,242.0233154296875,55.5643196105957,36.31547737400573,0.1698389788950505,-1.9865879354345148,-1.4433958201646706,1.6456087827682495,1.6325017213821411,131.95309448242188,0.9933403730392456,1
2751,243.54917907714844,54.98832702636719,33.519743216386345,0.16975873295994423,-1.6865543365291469,-1.2080964490390145,2.7243690490722656,0.8177893161773682,214.76194763183594,0.13569317758083344,1
28528,242.93528747558594,54.40327835083008,40.63450308357642,0.16962499128783382,-2.0546792923103987,-1.8082185306467762,-100.0,-100.0,-100.0,1.465316653251648,6
5838,242.9296417236328,55.074920654296875,12.101063979262198,0.16958599191653412,-0.8010878035199043,-0.21403984405291754,2.3137266635894775,1.558544397354126,139.2758331298828,0.22770902514457703,1
20976,242.8163299560547,54.67859649658203,23.657300658240565,0.16952232373160173,-1.22649511993871,-0.5940129704963777,1.4086724519729614,1.0968348979949951,143.7772979736328,0.7697574496269226,1
2611,242.74107360839844,54.68331527709961,22.618270898539144,0.16941764150101377,-1.1055762094645076,-0.550348812506432,1.4212236404418945,1.1703717708587646,335.4320068359375,0.15273517370224,1
1385,243.5683135986328,54.969669342041016,34.318834060565685,0.16939547203596692,-1.7314494788293144,-1.2728125372138663,1.6599383354187012,1.5364131927490234,325.5556335449219,0.10609541088342667,1
15217,241.66036987304688,53.97855758666992,71.7641698735012,0.16936987380616927,-8.358826220391228,-16.21545681032152,-100.0,-100.0,-100.0,0.5401711463928223,6
16351,243.08047485351562,55.41102600097656,27.66114408943279,0.16929089129607336,-1.395724606948585,-0.8052048466003097,1.3148651123046875,1.0063811540603638,347.3246154785156,0.5261295437812805,1
9887,242.66549682617188,54.5559196472168,29.717358799143454,0.1689165732048949,-1.4828240102468322,-0.9333407499077878,1.8286799192428589,1.594948172569275,98.47655487060547,0.36537525057792664,1
32866,241.81118774414062,55.583770751953125,41.47490745979178,0.16888370799059363,-2.1954609202963544,-1.908907984949882,-100.0,-100.0,-100.0,1.808369517326355,6
16323,242.0771026611328,55.155704498291016,18.43071806349971,0.16874264184671625,-1.0078946462408618,-0.38542628353781955,1.9180313348770142,0.8107212781906128,324.9378967285156,0.5730776190757751,1
28562,242.95010375976562,54.9282341003418,14.637064777408156,0.16858722906308904,-0.9185454162383794,-0.1847655653015554,-100.0,-100.0,-100.0,1.4305936098098755,6
23068,242.35952758789062,56.033023834228516,59.529068202807366,0.16835638159830404,-4.655128134427057,-6.08856200994206,-100.0,-100.0,-100.0,0.9179118275642395,6
18671,242.6405487060547,55.357975006103516,18.665688673389788,0.1682104997860512,-1.0262096226715076,-0.39245318409708124,1.364914059638977,0.8706057071685791,118.18997192382812,0.6387882828712463,1
6569,242.12869262695312,56.23494338989258,72.79496566368822,0.16820814454462418,-9.053447927743747,-18.04906837404284,7.156309604644775,7.150221347808838,312.75140380859375,0.2490386664867401,1
39255,243.3317108154297,54.63743209838867,35.816207628567106,0.1681826816011671,-2.055633916042476,-1.3857167938409338,1.5782583951950073,1.4248048067092896,74.56592559814453,2.743945598602295,2
3287,243.7781219482422,55.384666442871094,45.679803321892265,0.16812765532480417,-2.48898888371064,-2.493025869980114,-100.0,-100.0,-100.0,0.19732390344142914,6
32484,243.1190185546875,54.49925994873047,37.87457102039239,0.16807756661690684,-2.153025462097467,-1.590194270193844,2.0123043060302734,1.3818329572677612,247.71139526367188,1.6454989910125732,2
11917,242.13185119628906,54.09504699707031,59.31237477406399,0.1679221856013719,-4.81650991197814,-6.089278001117675,1.9294850826263428,1.3691120147705078,0.20616531372070312,0.40992671251296997,1
36259,242.9237518310547,54.39441680908203,41.02429539122855,0.16792103199027558,-2.8563227845988908,-1.8543260427253068,-100.0,-100.0,-100.0,2.15218186378479,6
1537,243.96766662597656,54.91486740112305,48.43256153049359,0.16765178838649925,-3.0471951152436243,-3.053801911677995,3.42169451713562,3.036081314086914,123.80201721191406,0.09820228070020676,1
1555,243.60711669921875,54.50127029418945,48.38870990146124,0.16757517228690644,-3.041917672379241,-3.045657931637912,3.4188058376312256,2.357070207595825,227.8197021484375,0.09376281499862671,1
475,241.67034912109375,54.72076416015625,37.066342214933584,0.1675086981549449,-1.9218774362637692,-1.5182248465617734,5.367054462432861,5.301473617553711,110.33818054199219,0.05049240216612816,1
32182,242.28787231445312,54.889896392822266,13.871129201555208,0.16748140704049885,-0.9659056009175402,-0.2434610225169794,1.8099961280822754,0.9059693217277527,71.51670837402344,1.6119903326034546,2
